DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,gamb_ss_Q0,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,arab_Q_in,arab_Q_bed,fun_Q0,fun_Q_in,fun_Q_bed,draw,total_M
995,0.028,0.006,0.966,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.568538234,0.568538234,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.62,3,0,5,0.2160576,0.2544778,0.92,0.876,0.722,0.71,0.706,0.596,0.94,0.712,0.62,0,114.7430667
996,0.028,0.006,0.966,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.566066439,0.566066439,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.62,3,0,5,0.2160576,0.2544778,0.92,0.876,0.722,0.71,0.706,0.596,0.94,0.712,0.62,0,100.238232
997,0.028,0.006,0.966,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.581194797,0.581194797,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.62,3,0,5,0.2160576,0.2544778,0.92,0.876,0.722,0.71,0.706,0.596,0.94,0.712,0.62,0,84.89007743
998,0.028,0.006,0.966,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.567195555,0.567195555,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.62,3,0,5,0.2160576,0.2544778,0.92,0.876,0.722,0.71,0.706,0.596,0.94,0.712,0.62,0,135.143068
999,0.028,0.006,0.966,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.54972537,0.54972537,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.62,3,0,5,0.2160576,0.2544778,0.92,0.876,0.722,0.71,0.706,0.596,0.94,0.712,0.62,0,84.23931004
1000,0.028,0.006,0.966,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.526948451,0.526948451,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.62,3,0,5,0.2160576,0.2544778,0.92,0.876,0.722,0.71,0.706,0.596,0.94,0.712,0.62,0,100.1120525
1001,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.488182351,0.488182351,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,144.678175
1002,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.51986364,0.51986364,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,194.7342065
1003,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.505098874,0.505098874,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,79.67997673
1004,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.514186773,0.514186773,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,103.0278915
1005,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.517898615,0.517898615,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,97.29893577
1006,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.507659037,0.507659037,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,76.77634242
1007,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.506213582,0.506213582,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,57.77099357
1008,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.512952943,0.512952943,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,44.42630122
1009,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.524958927,0.524958927,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,131.5171681
1010,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.527151146,0.527151146,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,134.0524867
1011,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.534875168,0.534875168,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,103.3604461
1012,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.53202312,0.53202312,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,136.6090239
1013,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.530110856,0.530110856,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,143.0321535
1014,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.496414855,0.496414855,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,68.15954219
1015,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.481614481,0.481614481,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,97.95522729
1016,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.49994631,0.49994631,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,137.3783335
1017,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.536135068,0.536135068,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,24.57686208
1018,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.494360531,0.494360531,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,128.7392903
1019,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.51383802,0.51383802,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,105.3790743
1020,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.486169688,0.486169688,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,133.7226918
1021,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.49579769,0.49579769,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,103.3126422
1022,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.521870254,0.521870254,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,89.01825474
1023,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.508628891,0.508628891,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,106.4878942
1024,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.52765283,0.52765283,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,75.27974338
1025,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.517584752,0.517584752,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,111.6934725
1026,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.545657807,0.545657807,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,126.1104617
1027,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.506994309,0.506994309,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,92.36433122
1028,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.511990768,0.511990768,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,72.94691046
1029,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.511034863,0.511034863,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,48.92710275
1030,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.521115428,0.521115428,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,90.96405502
1031,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.541411217,0.541411217,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,108.8623203
1032,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.520103884,0.520103884,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,91.42377671
1033,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.526194115,0.526194115,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,110.4925236
1034,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.51349593,0.51349593,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,116.5168463
1035,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.510929889,0.510929889,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,123.7559338
1036,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.537326829,0.537326829,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,90.00809383
1037,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.50403391,0.50403391,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,73.87415509
1038,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.503027425,0.503027425,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,111.1447034
1039,0.053,0.03,0.917,0.2870837,-0.3721341,-0.1471386,0.1479049,0.09208827,-0.04306132,-0.007802603,0.043563007,0.010330862,0.015749147,0,0.030270149,0.038578186,0.060034592,0.096662196,0.144704318,0.211457583,0.28167855,0.298005648,0.308264266,0.374078362,0.431150959,0.469729145,0.575349571,0.633939287,0.519048541,0.519048541,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0.8,0,0,0.647,3,0,5,0.2160576,0.2544778,0.92,0.825,0.635,0.71,0.694,0.642,0.94,0.694,0.598,0,136.1217496
